"75489e17-b980-43c4-a0dc-3dc4cc2a1c82","j. a. barcelo|j. m. bennett|a. carbery","barcelo, j. a.|bennett, j. m. |carbery, a."
"bac25d96-39a4-4af6-b32c-e6007a7e590f","alessandro alberucci|gaetano assanto|j. michael l. macneil|noel smyth","alberucci, a.|assanto, g.|macneil, j. m. l. |smyth, n."
"14fa83d8-bcef-46e1-b0ed-6c9774d1f246","juan manuel gomez|lyubov chumakova|natalia a. bulgakova|nicholas h. brown","gomez, j. m.|chumakova, l.|bulgakova, n. a. |brown, n. h."
"f48a0bc9-822c-4c35-b0ab-0fa1242f01d6","benedict leimkuhler","leimkuhler, b."
"acecef77-78f7-44ff-8520-5d6f87cf7d0f","noel smyth","smyth, n."
"ebd06386-8d8c-4616-b08a-94e428a72208","h w braden","braden, h. w."
"a8340616-9bbb-46b8-8a6f-3e9a9fc7e324","hari k. kunduri|james lucietti","kunduri, h. k. |lucietti, j."
"956dd5af-99f2-48d0-9064-cf94d37a8dda","arend bayer|emanuele macri","bayer, a.|macri, e."
"2f7c5f09-b3be-4665-8b4c-441e893b8ce0","antonmaria minzoni|luke sciberras|noel smyth|annette worthy","minzoni, a.|sciberras, l.|smyth, n.|worthy, a."
"df2736dd-8ee0-4f51-8e71-38cb6a5b0ff5","simon louis|timothy marchant|noel smyth","louis, s.|marchant, t. |smyth, n."
"fd449a3b-8af6-4d35-9443-df2218961613","stefano benati|sergio garcia quiles|j. puerto","benati, s.|quiles, s.|puerto, j."
"1b9a5eb4-31c8-4d57-b5dc-a004999b1052","roland langrock|ruth king|jason matthiopoulos|len thomas|daniel fortin|juan manuel morales","langrock, r.|king, r.|matthiopoulos, j.|thomas, l.|fortin, d. |morales, j. m."
"0493a60f-5d98-42f9-a00e-0a86ce8122b1","rachael tappenden|peter richtarik|jacek gondzio","tappenden, r.|richtarik, p.|gondzio, j."
"357a11c6-10da-474a-8ebf-6c895bcb3c24","tom g. mackay|akhlesh lakhtakia","mackay, t. g.|lakhtakia, a."
"656c3fa6-00f0-47de-9449-23e0ce11cedd","benedict leimkuhler|frederic legoll|emad noorizadeh","leimkuhler, b.|legoll, f. |noorizadeh, e."
"55d3ec03-9a40-4685-b306-f6e2363bfb3f","james lucietti|harvey s. reall","lucietti, j.|reall, h."
"82944c72-1938-48bd-8cfe-2809efacde97","matthias sachs|benedict leimkuhler|vincent danos","sachs, m.|leimkuhler, b.|danos, v."
"f9cc843b-4f6f-43b8-8302-8b70a7ea5010","g. a. pavliotis|a. m. stuart|k. c. zygalakis","pavliotis, g. a.|stuart, a. m. |zygalakis, k. c."
"952c900c-1c3d-4058-9aec-9f678092aa40","sebastian maier|alexandre street|kenneth mckinnon","maier, s.|street, a. |mckinnon, k."
"4e0fc08b-7b64-40ff-9649-0a2733b4830d","l. bergamaschi|g. zilli|j. gondzio","bergamaschi, l.|zilli, g. |gondzio, j."
"0a3f39a6-e771-4120-be10-8b1db39ab1b8","anthony carbery","carbery, a."
"ec1b8812-e66c-46f2-ae82-aa6b310a27fc","j vanneste","vanneste, j."
"a11a0352-c93f-49b1-b4bf-7971372b4d7c","rafael de oliveira silva|luis gustavo barioni|james hall|antonio carlos moretti|rui fonseca veloso|peter alexander|mariane crespolini|dominic moran","silva, r. d. o.|barioni, l.|hall, j.|moretti, a.|veloso, r.|alexander, p.|crespolini, m. |moran, d."
"13e6a102-1900-43d9-a04b-53e993cc731b","james lucietti|sakura schafer-nameki|aninda sinha","lucietti, j.|nameki, s. |sinha, a."
"7e1b1b51-8f51-430c-b479-f1ed2d8507cc","jörg kalcsics|stefan nickel|miguel a. pozo|justo puerto|antonio m. rodríguez-chía","kalcsics, j.|nickel, s.|pozo, m. a.|puerto, j. |a, a. m."
"377d714e-2d6f-40b5-878c-e43560bae155","ivan cheltsov|constantin shramov","cheltsov, i.|shramov, c."
"13335770-3c04-4a9c-a041-3b32b4750e9c","andrew f. nelson|maximilian ruffert","nelson, a. f.|ruffert, m."
"9f228fc4-f7da-4530-a228-b8b70b8fb2f8","susan j. sierra","sierra, s. j."
"674741ac-798d-4da9-ae24-ab0f918febd4","j. p. pridham","pridham, j."
"f974ad6c-7093-4922-8a9f-91e572914256","jose figueroa-o'farrill","farrill, j."
"995ee190-3731-48de-a3a9-72e13b92c5ff","aram karakhanyan|henrik shahgholian","karakhanyan, a.|shahgholian, h."
"15d1f5e9-38d3-4370-9768-a1e86e57ccc5","martin dindos","dindos, m."
"c81c2aba-84dc-4740-9263-9d1e964f5d24","m. branicki|h.k. moffatt","branicki, m.|moffatt, h. k."
"bc9abcf9-ede0-41f8-8032-385e0b7b0da4","k. a. brown|i. g. gordon|c. h. stroppel","brown, k. a.|gordon, i. g.|stroppel, c. h."
"03a725b4-f903-467b-97ed-7c1f81c7cd5c","martin dindos|treven wall","dindos, m.|wall, t."
"e714c24e-12c0-47b7-adfe-29231c338a4b","peter de maesschalck|nikola popovic","maesschalck, p. |popovic, n."
"ec92de91-efe7-48b3-8e1d-bc25a690c3a5","b.d. goddard|a. nold|n. savva|p. yatsyshin|s. kalliadasis","goddard, b. d.|nold, a.|savva, n.|yatsyshin, p. |kalliadasis, s."
"272b8c20-0bf9-4055-987a-9a19b0c07220","maria johnstone|m. m. sheikh-jabbari|h. yavartanoo|joan simon soler","johnstone, m.|jabbari, m.|yavartanoo, h. |soler, j."
"af64d0a3-356d-469c-9f5f-8a17d70b43d7","b a malomed|d f parker|n f smyth","malomed, b. a.|parker, d. f.|smyth, n. f."
"cb7dac7b-17b5-4444-bc41-dc10352c6402","arend bayer|brendan hassett|yuri tschinkel","bayer, a.|hassett, b. |tschinkel, y."
"29a7e7d8-b376-48dc-a03d-729c2ae34c8a","michael crabb|andrew ranicki","crabb, m. |ranicki, a."
"74e54b2d-d0b8-4fda-b94c-50582688d22e","tn bailey|mg eastwood","bailey, t. n.|eastwood, m. g."
"252c365b-a320-4c22-849c-cde2f1a7598c","j. vanneste","vanneste, j."
"0a3d5f33-5a75-4b0b-981c-2ecc0e13da8d","d. renshaw|j. r. jordan|j. wright|j. wright|j. zeidler|j. zeidler","renshaw, d.|jordan, j. r.|wright, j.|wright, j.|zeidler, j. |zeidler, j."
"079419d3-73c6-48cc-853c-453f8570583e","jason p. bell|matthew satriano|susan j. sierra","bell, j. p.|satriano, m. |sierra, s. j."
"24189a58-ff0b-4203-be47-b1c074c175d1","john a. polo|tom g. mackay|akhlesh lakhtakia","polo, j. a.|mackay, t. g.|lakhtakia, a."
"5cc15fec-ee34-4506-a489-2e489c357c43","zheng qu|peter richtarik","qu, z.|richtarik, p."
"8292ba3a-b8c5-43b3-818b-571a0c7db785","cathy garcia reimbert|antonmaria a. minzoni|noel f. smyth|annette l. worthy","reimbert, c. g.|minzoni, a. a.|smyth, n. f.|worthy, a. l."
"40da788d-23e7-4f2a-8468-3af250ba97ba","ioannis papastathopoulos|jonathan a. tawn","papastathopoulos, i.|tawn, j. a."
"ff60996a-d275-42a6-bf1c-3de2eb6e5558","a seeger|s wainger|j wright|s ziesler","seeger, a.|wainger, s.|wright, j.|ziesler, s."
"fbccaf59-2b08-4f1a-a81c-fdd4ddc1fe47","hari k. kunduri|james lucietti","kunduri, h. |lucietti, j."
"35cb9f47-9242-4bc1-8e38-c80721f0ad80","goncalo dos reis|william salkeld|julian tugaut","reis, g.|salkeld, w. |tugaut, j."
"cda8558b-07dd-4f17-b8af-ff6cc22a5c4b","peter de maesschalck|nikola popovic|tasso j. kaper","maesschalck, p.|popovic, n.|kaper, t. j."
"b7c11f43-a4ac-4151-94fb-afe99dfdfc4c","william hulme|peter richtárik|lynne mcguire|alison green","hulme, w.|rik, p.|mcguire, l.|green, a."
"5a34a337-e582-443b-85e4-0073b764f1ac","w d henshaw|n f smyth|d w schwendeman","henshaw, w. d.|smyth, n. f.|schwendeman, d. w."
"e882403a-560c-4c60-9a18-facf8c3c3608","j. r. gair|and 922 others","gair, j. r.|aasi, j.|abbott, b. p.|abbott, r.|abbott, t. d.|abernathy, m. r.|acernese, f.|ackley, k.|adams, c.|adams, t.|addesso, p.|adhikari, r. x.|adya, v. b.|affeldt, c.|agathos, m.|agatsuma, k.|aggarwal, n.|aguiar, o. d.|ain, a.|ajith, p.|allen, b.|allocca, a.|amariutei, d. v.|andersen, m.|anderson, s. b.|anderson, w. g.|arai, k.|araya, m. c.|arceneaux, c. c.|areeda, j. s.|arnaud, n.|ashton, g.|aston, s. m.|astone, p.|aufmuth, p.|aulbert, c.|babak, s.|baker, p. t.|baldaccini, f.|ballardin, g.|ballmer, s. w.|barayoga, j. c.|barclay, s. e.|barish, b. c.|barker, d.|barone, f.|barr, b.|barsotti, l.|barsuglia, m.|bartlett, j.|barton, m. a.|bartos, i.|bassiri, r.|basti, a.|batch, j. c.|baune, c.|bavigadda, v.|behnke, b.|bejger, m.|belczynski, c.|bell, a. s.|berger, b. k.|bergman, j.|bergmann, g.|berry, c. p. l.|bersanetti, d.|bertolini, a.|betzwieser, j.|bhagwat, s.|bhandare, r.|bilenko, i. a.|billingsley, g.|birch, j.|birney, r.|biscans, s.|bitossi, m.|biwer, c.|bizouard, m. a.|blackburn, j. k.|blair, c. d.|blair, d.|bloemen, s.|bock, o.|bodiya, t. p.|boer, m.|bogaert, g.|bojtos, p.|bond, c.|bondu, f.|bonnand, r.|bork, r.|born, m.|boschi, v.|bose, s.|bradaschia, c.|brady, p. r.|braginsky, v. b.|branchesi, m.|branco, v.|brau, j. e.|briant, t.|brillet, a.|brinkmann, m.|brisson, v.|brockill, p.|brooks, a. f.|brown, d. a.|brown, d.|brown, d. d.|brown, n. m.|buchanan, c. c.|buikema, a.|bulik, t.|bulten, h. j.|buonanno, a.|buskulic, d.|buy, c.|byer, r. l.|cadonati, l.|cagnoli, g.|bustillo, j. c.|calloni, e.|camp, j. b.|cannon, k. c.|cao, j.|capano, c. d.|capocasa, e.|carbognani, f.|caride, s.|diaz, j. c.|casentini, c.|caudill, s.|cavalier, f.|cavalieri, r.|celerier, c.|cella, g.|cepeda, c.|baiardi, l. c.|cerretani, g.|cesarini, e.|chakraborty, r.|chalermsongsak, t.|chamberlin, s. j.|chao, s.|charlton, p.|mottin, e.|chen, x.|chen, y.|cheng, c.|chincarini, a.|chiummo, a.|cho, h. s.|cho, m.|chow, j. h.|christensen, n.|chu, q.|chua, s.|chung, s.|ciani, g.|clara, f.|clark, j. a.|cleva, f.|coccia, e.|cohadon, p. |colla, a.|collette, c. g.|colombini, m.|jr, m. c.|conte, a.|conti, l.|cook, d.|corbitt, t. r.|cornish, n.|corsi, a.|costa, c. a.|coughlin, m. w.|coughlin, s. b.|coulon, j. |countryman, s. t.|couvares, p.|coward, d. m.|cowart, m. j.|coyne, d. c.|coyne, r.|craig, k.|creighton, j. d. e.|creighton, t.|cripe, j.|crowder, s. g.|cumming, a.|cunningham, l.|cuoco, e.|canton, t. d.|damjanic, m. d.|danilishin, s. l.|antonio, s.|danzmann, k.|darman, n. s.|dattilo, v.|dave, i.|daveloza, h. p.|davier, m.|davies, g. s.|daw, e. j.|day, r.|debra, d.|debreczeni, g.|degallaix, j.|laurentis, m. d.|glise, s.|pozzo, w. d.|denker, t.|dent, t.|dereli, h.|dergachev, v.|rosa, r. d.|derosa, r. t.|desalvo, r.|dhurandhar, s.|az, m. c.|fiore, l. d.|giovanni, m. d.|lieto, a. d.|palma, i. d.|virgilio, a. d.|dojcinoski, g.|dolique, v.|dominguez, e.|donovan, f.|dooley, k. l.|doravari, s.|douglas, r.|downes, t. p.|drago, m.|drever, r. w. p.|driggers, j. c.|du, z.|ducrot, m.|dwyer, s. e.|edo, t. b.|edwards, m. c.|edwards, m.|effler, a.|eggenstein, h. |ehrens, p.|eichholz, j. m.|eikenberry, s. s.|essick, r. c.|etzel, t.|evans, m.|evans, t. m.|everett, r.|factourovich, m.|fafone, v.|fairhurst, s.|fang, q.|farinon, s.|farr, b.|farr, w. m.|favata, m.|fays, m.|fehrmann, h.|fejer, m. m.|feldbaum, d.|ferrante, i.|ferreira, e. c.|ferrini, f.|fidecaro, f.|fiori, i.|fisher, r. p.|flaminio, r.|fournier, j. |franco, s.|frasca, s.|frasconi, f.|frede, m.|frei, z.|freise, a.|frey, r.|fricke, t. t.|fritschel, p.|frolov, v. v.|fulda, p.|fyffe, m.|gabbard, h. a. g.|gammaitoni, l.|gaonkar, s. g.|garufi, f.|gatto, a.|gehrels, n.|gemme, g.|gendre, b.|genin, e.|gennai, a.|gergely, l. |germain, v.|ghosh, a.|ghosh, s.|giaime, j. a.|giardina, k. d.|giazotto, a.|gleason, j. r.|goetz, e.|goetz, r.|gondan, l.|lez, g.|gonzalez, j.|gopakumar, a.|gordon, n. a.|gorodetsky, m. l.|gossan, s. e.|gosselin, m.|ler, s.|gouaty, r.|graef, c.|graff, p. b.|granata, m.|grant, a.|gras, s.|gray, c.|greco, g.|groot, p.|grote, h.|grover, k.|grunewald, s.|guidi, g. m.|guido, c. j.|guo, x.|gupta, a.|gupta, m. k.|gushwa, k. e.|gustafson, e. k.|gustafson, r.|hacker, j. j.|hall, b. r.|hall, e. d.|hammer, d.|hammond, g.|haney, m.|hanke, m. m.|hanks, j.|hanna, c.|hannam, m. d.|hanson, j.|hardwick, t.|harms, j.|harry, g. m.|harry, i. w.|hart, m. j.|hartman, m. t.|haster, c. |haughian, k.|heidmann, a.|heintze, m. c.|heitmann, h.|hello, p.|hemming, g.|hendry, m.|heng, i. s.|hennig, j.|heptonstall, a. w.|heurs, m.|hild, s.|hoak, d.|hodge, k. a.|obermaier, j.|hofman, d.|hollitt, s. e.|holt, k.|hopkins, p.|hosken, d. j.|hough, j.|houston, e. a.|howell, e. j.|hu, y. m.|huang, s.|huerta, e. a.|huet, d.|hughey, b.|husa, s.|huttner, s. h.|huynh, m.|dinh, t.|idrisy, a.|indik, n.|ingram, d. r.|inta, r.|islas, g.|isler, j. c.|isogai, t.|iyer, b. r.|izumi, k.|jacobson, m. b.|jang, h.|jaranowski, p.|jawahar, s.|ji, y.|forteza, f.|johnson, w. w.|jones, d. i.|jones, r.|jonker, r. j. g.|ju, l.|haris, k.|kalogera, v.|kandhasamy, s.|kang, g.|kanner, j. b.|karki, s.|karlen, j. l.|kasprzack, m.|katsavounidis, e.|katzman, w.|kaufer, s.|kaur, t.|kawabe, k.|kawazoe, f.|lian, f.|kehl, m. s.|keitel, d.|kelecsenyi, n.|kelley, d. b.|kells, w.|kerrigan, j.|key, j. s.|khalili, f. y.|khan, z.|khazanov, e. a.|kijbunchoo, n.|kim, c.|kim, k.|kim, n. g.|kim, n.|kim, y. |king, e. j.|king, p. j.|kinzel, d. l.|kissel, j. s.|klimenko, s.|kline, j. t.|koehlenbeck, s. m.|kokeyama, k.|koley, s.|kondrashov, v.|korobko, m.|korth, w. z.|kowalska, i.|kozak, d. b.|kringel, v.|krishnan, b.|lak, a.|krueger, c.|kuehn, g.|kumar, a.|kumar, p.|kuo, l.|kutynia, a.|lackey, b. d.|landry, m.|lantz, b.|lasky, p. d.|lazzarini, a.|lazzaro, c.|leaci, p.|leavey, s.|lebigot, e. o.|lee, c. h.|lee, h. k.|lee, h. m.|lee, j.|lee, j. p.|leonardi, m.|leong, j. r.|leroy, n.|letendre, n.|levin, y.|levine, b. m.|lewis, j. b.|li, t. g. f.|libson, a.|lin, a. c.|littenberg, t. b.|lockerbie, n. a.|lockett, v.|lodhia, d.|logue, j.|lombardi, a. l.|lorenzini, m.|loriette, v.|lormand, m.|losurdo, g.|lough, j. d.|lubinski, m. j.|ck, h.|lundgren, a. p.|luo, j.|lynch, r.|ma, y.|macarthur, j.|macdonald, e. p.|macdonald, t.|machenschalk, b.|macinnis, m.|macleod, d. m.|fong, d. x.|sandoval, f. m.|magee, r. m.|mageswaran, m.|majorana, e.|maksimovic, i.|malvezzi, v.|man, n.|mandel, i.|mandic, v.|mangano, v.|mangini, n. m.|mansell, g. l.|manske, m.|mantovani, m.|marchesoni, f.|marion, f.|rka, s.|rka, z.|markosyan, a. s.|maros, e.|martelli, f.|martellini, l.|martin, i. w.|martin, r. m.|martynov, d. v.|marx, j. n.|mason, k.|masserot, a.|massinger, t. j.|matichard, f.|matone, l.|mavalvala, n.|mazumder, n.|mazzolo, g.|mccarthy, r.|mcclelland, d. e.|mccormick, s.|mcguire, s. c.|mcintyre, g.|mciver, j.|mcwilliams, s. t.|meacher, d.|meadors, g. d.|mehmet, m.|meidam, j.|meinders, m.|melatos, a.|mendell, g.|mercer, r. a.|merzougui, m.|meshkov, s.|messenger, c.|messick, c.|meyers, p. m.|mezzani, f.|miao, h.|michel, c.|middleton, h.|mikhailov, e. e.|milano, l.|miller, j.|millhouse, m.|minenkov, y.|ming, j.|mirshekari, s.|mishra, c.|mitra, s.|mitrofanov, v. p.|mitselmakher, g.|mittleman, r.|moe, b.|moggi, a.|mohan, m.|mohapatra, s. r. p.|montani, m.|moore, b. c.|moraru, d.|moreno, g.|morriss, s. r.|mossavi, k.|mours, b.|lowry, c. m.|mueller, c. l.|mueller, g.|mukherjee, a.|mukherjee, s.|mullavey, a.|munch, j.|murray, p. g.|mytidis, a.|nagy, m. f.|nardecchia, i.|naticchioni, l.|nayak, r. k.|necula, v.|nedkova, k.|nelemans, g.|neri, m.|newton, g.|nguyen, t. t.|nielsen, a. b.|nitz, a.|nocera, f.|nolting, d.|normandin, m. e. n.|nuttall, l. k.|ochsner, e.|dell, j.|oelker, e.|ogin, g. h.|oh, j. j.|oh, s. h.|ohme, f.|okounkova, m.|oppermann, p.|oram, r.|reilly, b.|ortega, w. e.|shaughnessy, r.|ottaway, d. j.|ottens, r. s.|overmier, h.|owen, b. j.|padilla, c. t.|pai, a.|pai, s. a.|palamos, j. r.|palashov, o.|palomba, c.|singh, a.|pan, h.|pan, y.|pankow, c.|pannarale, f.|pant, b. c.|paoletti, f.|papa, m. a.|paris, h. r.|pasqualetti, a.|passaquieti, r.|passuello, d.|patrick, z.|pedraza, m.|pekowsky, l.|pele, a.|penn, s.|perreca, a.|phelps, m.|piccinni, o.|pichot, m.|pickenpack, m.|piergiovanni, f.|pierro, v.|pillant, g.|pinard, l.|pinto, i. m.|pitkin, m.|poeld, j. h.|poggiani, r.|post, a.|powell, j.|prasad, j.|predoi, v.|premachandra, s. s.|prestegard, t.|price, l. r.|prijatelj, m.|principe, m.|privitera, s.|prix, r.|prodi, g. a.|prokhorov, l.|puncken, o.|punturo, m.|puppo, p.|rrer, m.|qin, j.|quetschke, v.|quintero, e. a.|james, r.|raab, f. j.|rabeling, d. s.|cz, i.|radkins, h.|raffai, p.|raja, s.|rakhmanov, m.|rapagnani, p.|raymond, v.|razzano, m.|re, v.|reed, c. m.|regimbau, t.|rei, l.|reid, s.|reitze, d. h.|ricci, f.|riles, k.|robertson, n. a.|robie, r.|robinet, f.|rocchi, a.|rodger, a. s.|rolland, l.|rollins, j. g.|roma, v. j.|romano, r.|romanov, g.|romie, j. h.|ska, d.|rowan, s.|diger, a.|ruggi, p.|ryan, k.|sachdev, s.|sadecki, t.|sadeghian, l.|saleem, m.|salemi, f.|sammut, l.|sanchez, e.|sandberg, v.|sanders, j. r.|prieto, i.|sassolas, b.|saulson, p. r.|savage, r.|sawadsky, a.|schale, p.|schilling, r.|schmidt, p.|schnabel, r.|schofield, r. m. s.|nbeck, a.|schreiber, e.|schuette, d.|schutz, b. f.|scott, j.|scott, s. m.|sellers, d.|sentenac, d.|sequino, v.|sergeev, a.|serna, g.|sevigny, a.|shaddock, d. a.|shaffery, p.|shah, s.|shahriar, m. s.|shaltev, m.|shao, z.|shapiro, b.|shawhan, p.|shoemaker, d. h.|sidery, t. l.|siellez, k.|siemens, x.|sigg, d.|silva, a. d.|simakov, d.|singer, a.|singer, l. p.|singh, r.|sintes, a. m.|slagmolen, b. j. j.|smith, j. r.|smith, n. d.|smith, r. j. e.|son, e. j.|sorazu, b.|souradeep, t.|srivastava, a. k.|staley, a.|stebbins, j.|steinke, m.|steinlechner, j.|steinlechner, s.|steinmeyer, d.|stephens, b. c.|steplewski, s.|stevenson, s. p.|stone, r.|strain, k. a.|straniero, n.|strauss, n. a.|strigin, s.|sturani, r.|stuver, a. l.|summerscales, t. z.|sun, l.|sutton, p. j.|swinkels, b. l.|szczepanczyk, m. j.|tacca, m.|talukder, d.|tanner, d. b.|pai, m.|tarabrin, s. p.|taracchini, a.|taylor, r.|theeg, t.|thirugnanasambandam, m. p.|thomas, m.|thomas, p.|thorne, k. a.|thorne, k. s.|thrane, e.|tiwari, s.|tiwari, v.|tokmakov, k. v.|tomlinson, c.|tonelli, m.|torres, c. v.|torrie, c. i.|travasso, f.|traylor, g.|tringali, m. c.|tse, m.|turconi, m.|ugolini, d.|unnikrishnan, c. s.|urban, a. l.|usman, s. a.|vahlbruch, h.|vajente, g.|valdes, g.|vallisneri, m.|bakel, n. v.|beuzekom, m. v.|brand, j. f. j. v. d.|broeck, c. v. d.|schaaf, l. v. d.|sluys, m. v. v. d.|heijningen, j. v.|veggel, a. a. v.|vansuch, g.|vardaro, m.|vass, s.|th, m.|vaulin, r.|vecchio, a.|vedovato, g.|veitch, j.|veitch, p. j.|venkateswara, k.|verkindt, d.|vetrano, f.|vinet, j. |vitale, s.|vo, t.|vocca, h.|vorvick, c.|vousden, w. d.|vyatchanin, s. p.|wade, a. r.|wade, m.|walker, m.|wallace, l.|walsh, s.|wang, g.|wang, h.|wang, m.|wang, x.|ward, r. l.|warner, j.|was, m.|weaver, b.|wei, l. |weinert, m.|weinstein, a. j.|weiss, r.|welborn, t.|wen, l.|els, p.|westphal, t.|wette, k.|whelan, j. t.|white, d. j.|whiting, b. f.|williams, k. j.|williams, l.|williams, r. d.|williamson, a. r.|willis, j. l.|willke, b.|wimmer, m. h.|winkler, w.|wipf, c. c.|wittel, h.|woan, g.|worden, j.|yablon, j.|yakushin, i.|yam, w.|yamamoto, h.|yancey, c. c.|yvert, m.|ny, a.|zangrando, l.|zanolin, m.|zendri, j. |zhang, f.|zhang, l.|zhang, m.|zhang, y.|zhao, c.|zhou, m.|zhu, x. j.|zucker, m. e.|zuraw, s. e.|zweizig, j.|collaboration, l. i. g. o. s. |collaboration, v. s."
"e3502e4b-9fad-4d65-b87d-3c2abc567921","lars andersson|pieter blue|jean-philippe nicolas","andersson, l.|blue, p.|nicolas, j"
"7ec1577f-5da9-403d-ba49-f31e162f81c0","c. j. sangwin","sangwin, c. j."
"d2876ab8-2fdb-4abc-a699-2ca83a4db140","j. p. pridham","pridham, j."
"970e5f17-4914-40eb-9055-fc2286e37c49","burak buke|j. cole smith|sadie thomas","buke, b.|smith, j. c. |thomas, s."
"d4ddfbc1-fbbd-499b-afff-c3cb15652e08","zheng qu|peter richtarik|tong zhang","qu, z.|richtarik, p.|zhang, t."
"0329d33d-2617-40b5-9da9-9f06a80a9570","istvan gyongy|sotirios sabanis|david siska","gyongy, i.|sabanis, s.|siska, d."
"d985b391-d099-49bb-a702-bf8d6f6faedf","ken newman|stephen terrence buckland|byron morgan|ruth king|david louis borchers|diana cole|panagiotis besbeas|olivier gimenez|len thomas","newman, k.|buckland, s. t.|morgan, b.|king, r.|borchers, d. l.|cole, d.|besbeas, p.|gimenez, o. |thomas, l."
"83f7dd20-35cd-4b39-aa19-b2726adb111e","tadahiro oh|jeremy quastel","oh, t.|quastel, j."
"d0ca1693-b3b9-4151-b4cd-b65c912f90da","noel smyth","smyth, n."
"ca5097ff-1d16-4935-b02d-58f2d79a81c9","olivier fercoq|peter richtarik","fercoq, o.|richtarik, p."
"5f6b0a8e-5f1c-4682-b698-a07aeb1241a5","a alexandrov|c dent","alexandrov, a. |dent, c."
"78ba0771-f10e-40a4-ad4b-045c5aa1ebae","paul g. constantine|armin eftekhari|michael b. wakin","constantine, p. g.|eftekhari, a.|wakin, m. b."
"1cbba142-800a-48c6-9f48-4b70d394dc51","j bialek|e ciapessoni|d cirio|e cotillasanchez|c dent|i dobson|p henneaux|p hines|j jardim|s miller|m panteli|m papic|a pitto|j quirostortos|d wu","bialek, j.|ciapessoni, e.|cirio, d.|cotillasanchez, e.|dent, c.|dobson, i.|henneaux, p.|hines, p.|jardim, j.|miller, s.|panteli, m.|papic, m.|pitto, a.|quirostortos, j. |wu, d."
"026ea084-063e-4a94-b31e-3dd500a08d88","agata smoktunowicz","smoktunowicz, a."
"0a4cf5f3-a160-43b8-b3f9-d6d65ef7add7","tom mackay|akhlesh lakhtakia","mackay, t.|lakhtakia, a."
"c6e5c949-45e2-43ae-954a-15a4d1d38e44","daniel simpson|finn lindgren|h. rue","simpson, d.|lindgren, f.|rue, h."
"2dd8c524-8c48-4444-ba92-359634c06fea","kenneth mckinnon|yu yu","mckinnon, k.|yu, y."
"0a84aa77-e560-4816-832a-df15522648ac","antonmaria minzoni|noel smyth","minzoni, a. |smyth, n."
"ca72aa1d-9815-4245-9074-dc23568c85e2","lars andersson|thomas backdahl|pieter blue","andersson, l.|backdahl, t.|blue, p."
"d68d4b10-67ad-4f84-8353-d3971135b19a","siti s. jamaian|tom g. mackay","jamaian, s. s. |mackay, t. g."
"aa11fb1a-4f30-4164-856d-362b511ee0de","gaetano assanto|antonmaria a. minzoni|noel f. smyth","assanto, g.|minzoni, a. a. |smyth, n. f."
"87a96304-7e3f-452c-aad0-95821fc49b14","e. a. huerta|sean t. mcwilliams|jonathan r. gair|stephen r. taylor","huerta, e. a.|mcwilliams, s. t.|gair, j. r.|taylor, s. r."
"fb760547-cee6-4469-9736-68b7b21628ff","h w braden|e corrigan|p e dorey|r sasaki","braden, h. w.|corrigan, e.|dorey, p. e. |sasaki, r."
"c7126131-ffb9-4997-a611-c3c5064bf698","tom g. mackay|akhlesh lakhtakia","mackay, t. g.|lakhtakia, a."
"0703e585-8be2-4bf9-98f5-cb0bdc6eaf3a","antony maciocia|tom scott","maciocia, a.|scott, t."
"3aefdbbd-1e2b-4f0b-9d1e-40db63e4408c","joseph chuang|alastair king|thomas leinster","chuang, j.|king, a. |leinster, t."
"02301e00-59cc-489d-94ec-fdb8b41c0a4d","a. b. olde daalhuis","daalhuis, a. b."
"184f7fff-cf20-436f-8ea0-3ba5534bc067","p. blue|a. soffer","blue, p.|soffer, a."
"9e3fad9c-3bdb-4ecf-bbaa-9c4d724ad8df","manolis mavrikis|antony maciocia|john lee","mavrikis, m.|maciocia, a.|lee, j."
"a61f3f1d-11b4-4548-8548-a333d786284d","pau figueras|james lucietti|toby wiseman","figueras, p.|lucietti, j.|wiseman, t."
"0214fa4c-d484-4635-9eb6-4f383f42e96d","julius zilinskas|remigius paulavicius|andreas grothey","zilinskas, j.|paulavicius, r. |grothey, a."
"b8cb663a-8156-43ef-a519-22591a9302ef","sarah farid khwaja|adri olde daalhuis","khwaja, s. |daalhuis, a."
"66eba42e-cae5-49d9-95b7-b34365374211","tadahiro oh","oh, t."
"d823ba42-49e9-4c3f-870a-0750bc7bb504","alessandro alberucci|gaetano assanto|jisha pannian|noel smyth","alberucci, a.|assanto, g.|pannian, j. |smyth, n."
"c7e80e51-7653-473d-8a0e-8a4c483f92b4","gaetano assanto|antonmaria a. minzoni|noel f. smyth","assanto, g.|minzoni, a. a. |smyth, n. f."
"596ae39b-3cb5-426c-a690-ffad909033dc","i. g. gordon","gordon, i. g."
"19cf25c5-9f2f-4b00-a896-1b4c94ae10c6","j. vanneste|w. r. young","vanneste, j.|young, w. r."
"d00c9a7d-007c-44c7-b6ad-0818af58e1bb","aritra dutta|xin li|peter richtarik","dutta, a.|li, x. |richtarik, p."
"3efa185f-d564-4531-992e-c8eaa01086fa","j vanneste","vanneste, j."
"c89dec66-16c6-4b20-9806-a1065d47f518","agostinho agra|mahdi doostmohammadi|cid c. de souza","agra, a.|doostmohammadi, m.|souza, c. c."
