"af1c5c58-6aef-4f8e-ac6b-cbd36c176497","gabriele schweikert|jonas behr|alexander zien|georg zeller|cheng soon ong|sören sonnenburg|gunnar rätsch","schweikert, g.|behr, j.|zien, a.|zeller, g.|ong, c. s.|sonnenburg, s. |tsch, g."
"8838f81d-44be-4200-9fd1-41508d707b13","viatcheslav fedorovich|matthew c. knighton|eulyn pagaling|f. bruce ward|andrew free|igor goryanin","fedorovich, v.|knighton, m. c.|pagaling, e.|ward, f. b.|free, a.|goryanin, i."
"951c6241-f2b6-4d48-ab2c-bff7357eb8c7","erich zwyssig|mike lincoln|steve renals","zwyssig, e.|lincoln, m.|renals, s."
"4aa031a3-f3a4-4153-8600-179021bef674","susan fletcher-watson|alexandra petrou|juliet scott-barrett|pamela dicks|catriona graham|anne o'hare|helen pain|helen mcconachie","watson, s.|petrou, a.|barrett, j.|dicks, p.|graham, c.|hare, a.|pain, h.|mcconachie, h."
"0605f346-8b2a-4fee-94d8-65468ced225d","b. bach","bach, b."
"3ed30720-c223-4b90-a34a-00ad97a1bca2","matthew chalk|aaron r. seitz|peggy series","chalk, m.|seitz, a. r. |series, p."
"60fcc305-513d-42b5-8731-32996c9318f8","tom mayo|gabriele schweikert|guido sanguinetti","mayo, t.|schweikert, g.|sanguinetti, g."
"32e3b2a8-8ac3-4bc5-871d-5bb0bb98c1bd","s. volos|c. seiculescu|b. grot|n.k. pour|b. falsafi|g. de micheli","volos, s.|seiculescu, c.|grot, b.|pour, n. k.|falsafi, b. |micheli, g."
"1d74952c-8de0-4d0b-8fc3-972841047964","stephen gilmore|jane hillston|robert holton|michael rettelbach","gilmore, s.|hillston, j.|holton, r. |rettelbach, m."
"b819fe1b-1b76-437e-9d96-9bfa168d1c99","tobias j.k. edler von koch|björn franke|pranav bhandarkar|anshuman dasgupta","koch, t. j. k.|franke, b.|bhandarkar, p. |dasgupta, a."
"4ba5b1ea-3d07-49ab-afba-b38e5fa25fb6","paul anderson","anderson, p."
"f458796a-b20f-42e7-81e1-4c7821eb25fb","alfred dielmann|steve renals","dielmann, a. |renals, s."
"f1ca999e-713b-49d1-811f-e22e74d41b81","gerard jeffrey|frank keller|themis palpanas","jeffrey, g.|keller, f.|palpanas, t."
"c3af3426-8a5b-4200-8c47-dd299ffec4de","darren smith|jan wessnitzer|barbara webb","smith, d.|wessnitzer, j. |webb, b."
"8bc10ffd-aae4-4903-a5be-a655559bbbd8","iain murray|zoubin ghahramani","murray, i.|ghahramani, z."
"b4b0b45d-72d9-4f39-929c-ea451288f253","jelena jovanovic|abelardo pardo|negin mirriahi|shane dawson|dragan gasevic","jovanovic, j.|pardo, a.|mirriahi, n.|dawson, s. |gasevic, d."
"b1fcc1a8-4932-4f68-b161-ae47ffadcfc6","jo-anne ting|sethu vijayakumar|stefan schaal","ting, j|vijayakumar, s.|schaal, s."
"b96854c5-9274-4a8f-9f36-995faa1e5e5c","m. atkinson","atkinson, m."
"741b6eee-28d2-4a31-bb56-3ce3d0d81e6c","david p. reichert|peggy seriès|amos j. storkey|boris s. gutkin","reichert, d. p.|s, p.|storkey, a. j.|gutkin, b. s.  "
"b0511aa0-4985-4310-acaa-5e12d4cc44c3","y. fu|t. m. hospedales|t. xiang|s. gong","fu, y.|hospedales, t. m.|xiang, t. |gong, s."
"4a64abed-0a22-4f6c-85b4-f03abaf82282","carina silberer|vittorio ferrari|mirella lapata","silberer, c.|ferrari, v.|lapata, m."
"bd3b2971-dcc3-4397-912d-54152fc4f077","manabu arai|frank keller","arai, m. |keller, f."
"e33b7ef9-6fd5-4f19-bd20-ae1c9f79369e","dominik dietrich|iain whiteside|david aspinall","dietrich, d.|whiteside, i. |aspinall, d."
"3623f398-b3e9-4c44-9bbf-93f6d561a4ee","janine kleinhans|mireia farrus|agustin gravano|juan manuel perez|catherine lai|leo wanner","kleinhans, j.|farrus, m.|gravano, a.|perez, j. m.|lai, c.|wanner, l."
"642bb7f3-11b4-4dac-b309-345dd956013a","c. heunen|b. lindenhovius","heunen, c.|lindenhovius, b."
"d4defcba-5995-4a64-a801-1f2c5d4e6140","john longley|randy pollack","longley, j.|pollack, r."
"dd59bd2a-3b92-4a2a-bf9a-0e51ca9d2e11","david aspinall|martin hofmann|michal konecny","aspinall, d.|hofmann, m.|konecny, m."
